numero_compteur,avg_amperage_per_day,median_amperage_per_day,avg_depense_per_day,jours_observed,records_per_day_avg,zone,type_maison,nombre_personnes,ratio_depense_amperage,niveau_conso,niveau_conso_pred,prob_petit,prob_moyen,prob_grand,confiance
SGJR_10724,3.2196296296296296,1.85,0.03484744268077602,189,20.32804232804233,Janrabel,Rezidansyel,4.0,0.0108234320958095,moyen,moyen,0.00028599025,0.9994783,0.00023573785,0.9994783
SGJR_10725,5.723571428571428,0.81,0.05998095238095239,14,26.285714285714285,Janrabel,Rezidansyel,4.0,0.010479637254294504,grand,petit,0.9995579,0.00027784143,0.00016426198,0.9995579
SGJR_10726,9.023516483516483,2.46,0.09734630036630036,91,20.714285714285715,Janrabel,Rezidansyel,4.0,0.01078806699509416,grand,petit,0.9993824,0.0004133869,0.00020427021,0.9993824
SGJR_10727,2.546923076923077,1.3,0.025605128205128204,13,26.307692307692307,Janrabel,Rezidansyel,4.0,0.010053357491270704,moyen,moyen,0.00020626432,0.99958986,0.00020389588,0.99958986
SGJR_10728,1.0899999999999999,0.86,0.011564728682170542,43,19.11627906976744,Janrabel,Rezidansyel,4.0,0.010609842817945596,petit,grand,0.00015326368,0.00031468394,0.9995321,0.9995321
SGJR_10729,1.2243956043956044,0.76,0.013985421245421245,91,11.68131868131868,Janrabel,Rezidansyel,4.0,0.011422305980020673,petit,grand,0.00026721234,0.0010607889,0.998672,0.998672
SGJR_10730,2.4251452282157677,0.8200000000000001,0.02478453665283541,241,13.688796680497925,Janrabel,Rezidansyel,4.0,0.010219815437960439,moyen,moyen,0.0001772775,0.99966264,0.00016006663,0.99966264
SGJR_10731,1.3952459016393441,0.865,0.015458934426229509,122,13.98360655737705,Janrabel,Rezidansyel,4.0,0.011079720353943568,moyen,moyen,0.00018693255,0.9996013,0.00021175931,0.9996013
SGJR_10732,5.0200000000000005,3.73,0.04237,3,37.666666666666664,Janrabel,Rezidansyel,4.0,0.008440239042143378,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_10733,1.92,1.92,0.01494,1,28.0,Janrabel,Rezidansyel,4.0,0.007781249995947265,moyen,moyen,0.0003909338,0.9991117,0.000497316,0.9991117
SGJR_10734,3.9225862068965514,2.2649999999999997,0.042069367816091954,58,23.517241379310345,Janrabel,Rezidansyel,4.0,0.010724905862209524,grand,petit,0.99945444,0.00034123083,0.00020428494,0.99945444
SGJR_10735,1.056875,0.785,0.010889583333333334,16,11.5625,Janrabel,Rezidansyel,4.0,0.010303567898786295,petit,grand,0.00016249318,0.00022754954,0.99961,0.99961
SGJR_10736,2.2594736842105263,1.33,0.023886315789473686,19,27.05263157894737,Janrabel,Rezidansyel,4.0,0.010571628227326789,moyen,moyen,0.00023839371,0.99947184,0.00028975555,0.99947184
SGJR_10737,4.176666666666667,0.85,0.03741383838383838,33,18.060606060606062,Janrabel,Rezidansyel,4.0,0.008957822436124635,grand,petit,0.9990651,0.0007364898,0.00019846167,0.9990651
SGJR_10738,1.3961904761904762,0.26,0.014847619047619045,21,22.761904761904763,Janrabel,Rezidansyel,4.0,0.010634379255684787,moyen,moyen,0.00025850514,0.9986394,0.0011020525,0.9986394
SGJR_10739,3.362222222222222,1.3800000000000001,0.029,9,16.22222222222222,Janrabel,Rezidansyel,4.0,0.008625247849384428,moyen,moyen,0.00038870744,0.9993455,0.0002658278,0.9993455
SGJR_10740,7.49102564102564,2.87,0.0662442735042735,39,38.15384615384615,Janrabel,Rezidansyel,4.0,0.008843151348012267,grand,petit,0.99957365,0.00028753816,0.00013882045,0.99957365
SGJR_10741,1.5276190476190474,1.22,0.01709,21,22.047619047619047,Janrabel,Rezidansyel,4.0,0.011187344132327488,moyen,moyen,0.00022000662,0.99949384,0.00028617345,0.99949384
SGJR_10742,0.985,1.125,0.011471666666666666,6,28.666666666666668,Janrabel,Rezidansyel,4.0,0.01164636208631503,petit,grand,0.00016622696,0.000242312,0.9995915,0.9995915
SGJR_10743,1.1125,1.005,0.0118625,4,13.5,Janrabel,Rezidansyel,2.0,0.010662921338729956,petit,grand,0.00016248412,0.0002242272,0.99961334,0.99961334
SGJR_10745,5.109999999999999,5.109999999999999,0.042583333333333334,2,30.5,Janrabel,Rezidansyel,4.0,0.008333333331702546,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_10746,1.1529069767441862,0.735,0.011521317829457364,86,7.953488372093023,Janrabel,Rezidansyel,4.0,0.009993276172202838,petit,grand,0.00019338139,0.00045031135,0.9993563,0.9993563
SGJR_10747,4.898662420382165,1.4,0.0502632059447983,157,14.955414012738853,Janrabel,Rezidansyel,4.0,0.01026059802067693,grand,petit,0.9994349,0.0003906372,0.00017445735,0.9994349
SGJR_10748,0.6075,0.5800000000000001,0.005195,4,8.25,Janrabel,Rezidansyel,4.0,0.008551440315141661,petit,grand,0.0003188896,0.00042439922,0.9992567,0.9992567
SGJR_10749,4.91,1.8900000000000001,0.05522757575757575,11,34.81818181818182,Janrabel,Rezidansyel,4.0,0.011247978767072866,grand,petit,0.9995283,0.00027498472,0.00019675712,0.9995283
SGJR_10750,0.9145714285714285,0.48,0.008384285714285714,35,13.685714285714285,Janrabel,Rezidansyel,4.0,0.00916744766257855,petit,grand,0.00027554715,0.00048254305,0.99924195,0.99924195
SGJR_10751,0.89,0.76,0.008725,6,10.0,Janrabel,Rezidansyel,4.0,0.009803370775501832,petit,grand,0.0001624868,0.00026669432,0.9995708,0.9995708
SGJR_10752,7.37125,4.01,0.055990000000000005,8,28.75,Janrabel,Komesyal,4.0,0.007595726639634292,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_10753,1.899247311827957,1.25,0.02001236559139785,93,14.053763440860216,Janrabel,Rezidansyel,4.0,0.010536998239370772,moyen,moyen,0.00019909545,0.99959046,0.00021049759,0.99959046
SGJR_10754,31.397142857142857,8.82,0.32717857142857143,7,30.571428571428573,Janrabel,Rezidansyel,4.0,0.010420647920316023,grand,petit,0.999561,0.00027784228,0.00016111562,0.999561
SGJR_10755,2.4305,1.84,0.025904499999999997,20,24.1,Janrabel,Rezidansyel,4.0,0.010658095037787247,moyen,moyen,0.00023034327,0.99947995,0.00028975788,0.99947995
SGJR_10756,5.299516129032258,2.6450000000000005,0.05885112903225806,62,11.016129032258064,Janrabel,Rezidansyel,2.0,0.011105000454428247,grand,petit,0.9994653,0.000323543,0.00021123938,0.9994653
SGJR_10757,2.9692499999999997,2.21,0.031630250000000006,40,27.75,Janrabel,Rezidansyel,4.0,0.010652605873317303,moyen,moyen,0.00018237848,0.99963295,0.00018470437,0.99963295
SGJR_10759,1.2052272727272728,0.6200000000000001,0.013320151515151514,44,13.954545454545455,Janrabel,Rezidansyel,4.0,0.01105198314501941,petit,grand,0.0001541629,0.00044705276,0.9993988,0.9993988
SGJR_10760,1.5142696629213483,0.65,0.014628988764044943,89,12.617977528089888,Janrabel,Rezidansyel,4.0,0.009660755354605569,moyen,moyen,0.00030481306,0.99901915,0.00067599234,0.99901915
SGJR_10761,1.641,1.1500000000000001,0.014185333333333333,10,24.1,Janrabel,Rezidansyel,4.0,0.0086443225622724,moyen,moyen,0.0006803253,0.9980799,0.0012397794,0.9980799
SGJR_10762,20.16032258064516,10.24,0.17189064516129032,31,13.548387096774194,Janrabel,Rezidansyel,4.0,0.008526185256469412,grand,petit,0.9995534,0.00029960516,0.00014701718,0.9995534
SGJR_10763,16.111292517006802,11.41,0.16157766439909296,147,16.26530612244898,Janrabel,Rezidansyel,4.0,0.010028845557766735,grand,petit,0.9994567,0.00037559686,0.00016774038,0.9994567
SGJR_10764,4.760588235294117,2.475,0.05102078431372549,34,17.352941176470587,Janrabel,Rezidansyel,4.0,0.01071732772953341,grand,petit,0.9993237,0.00045700473,0.0002192763,0.9993237
SGJR_10765,0.42454545454545456,0.4,0.004366969696969697,11,6.545454545454546,Janrabel,Rezidansyel,4.0,0.01028622410139576,petit,grand,0.00016249053,0.00024379833,0.9995937,0.9995937
SGJR_10766,16.98547169811321,6.84,0.17101318658280923,159,23.333333333333332,Janrabel,Rezidansyel,4.0,0.010068203557263448,grand,petit,0.9994567,0.00037559686,0.00016774038,0.9994567
SGJR_10767,3.786969696969697,0.77,0.03163929292929293,33,10.666666666666666,Janrabel,Rezidansyel,4.0,0.008354778477962382,grand,petit,0.99748296,0.00228996,0.00022708114,0.99748296
SGJR_10768,4.046853448275862,1.3250000000000002,0.03756468390804598,232,11.78448275862069,Janrabel,Rezidansyel,4.0,0.009282442366369294,grand,petit,0.9990742,0.0007380416,0.00018775457,0.9990742
SGJR_10769,5.463023255813954,1.0,0.05614131782945736,43,12.744186046511627,Janrabel,Rezidansyel,4.0,0.010276602384848548,grand,petit,0.99940383,0.00041446398,0.00018172666,0.99940383
SGJR_10770,2.586875,0.9000000000000001,0.026609166666666666,32,16.4375,Janrabel,Rezidansyel,4.0,0.010286220500171228,moyen,moyen,0.00013410978,0.9997198,0.00014602614,0.9997198
SGJR_10771,1.6822222222222223,0.8600000000000001,0.016616296296296296,27,24.074074074074073,Janrabel,Rezidansyel,4.0,0.00987758696022248,moyen,moyen,0.00014240577,0.9997116,0.00014602493,0.9997116
SGJR_10772,6.8211888111888115,1.02,0.07203909090909091,143,17.46853146853147,Janrabel,Rezidansyel,4.0,0.010561075626636218,grand,petit,0.99939716,0.00039857987,0.00020427324,0.99939716
SGJR_10773,1.549,0.43500000000000005,0.018025000000000003,10,7.8,Janrabel,Komesyal,0.0,0.011636539695521926,moyen,moyen,0.00025260524,0.9994424,0.00030495325,0.9994424
SGJR_10775,4.4857894736842105,0.9299999999999999,0.046484526315789476,95,16.431578947368422,Janrabel,Rezidansyel,4.0,0.010362618793888423,grand,petit,0.99942696,0.00039859174,0.00017445596,0.99942696
SGJR_10776,2.0416666666666665,1.605,0.021994047619047618,42,27.88095238095238,Janrabel,Rezidansyel,4.0,0.010772594746910216,moyen,moyen,0.00015342793,0.9996619,0.00018470972,0.9996619
SGJR_10777,9.69705357142857,2.4400000000000004,0.09175875,112,23.303571428571427,Janrabel,Rezidansyel,4.0,0.009462539246034046,grand,petit,0.9995158,0.0003297636,0.000154465,0.9995158
SGJR_10778,3.42625,0.8400000000000001,0.027073125,16,7.5,Janrabel,Rezidansyel,4.0,0.007901678217321656,moyen,moyen,0.00042411228,0.9992756,0.00030029297,0.9992756
SGJR_10779,2.2739516129032262,0.825,0.020749139784946236,124,13.491935483870968,Janrabel,Rezidansyel,4.0,0.009124705933971236,moyen,moyen,0.0003534296,0.9994367,0.00020984131,0.9994367
SGJR_10780,2.0165289256198347,1.47,0.020876363636363637,121,13.578512396694215,Janrabel,Rezidansyel,4.0,0.010352622945685789,moyen,moyen,0.0001772775,0.99966264,0.00016006663,0.99966264
SGJR_10781,21.70785714285714,8.89,0.22208619047619046,28,20.035714285714285,Janrabel,Rezidansyel,4.0,0.010230682328727049,grand,petit,0.99939156,0.00042611046,0.00018228368,0.99939156
SGJR_10782,44.779999999999994,37.62,0.33723285714285717,7,19.285714285714285,Janrabel,Rezidansyel,4.0,0.007530881132990763,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_10783,2.7572477064220187,1.12,0.026998256880733946,109,17.59633027522936,Janrabel,Rezidansyel,4.0,0.009791741528357956,moyen,moyen,0.00018356812,0.9996563,0.00016006561,0.9996563
SGJR_10784,7.745375,1.725,0.07361279166666666,80,18.6375,Janrabel,Rezidansyel,4.0,0.009504096529498258,grand,petit,0.9995472,0.00029828274,0.00015446985,0.9995472
SGJR_10785,4.237424242424242,2.2199999999999998,0.044672525252525255,198,17.747474747474747,Janrabel,Rezidansyel,4.0,0.0105423773231697,grand,petit,0.99939716,0.00039857987,0.00020427324,0.99939716
SGJR_10786,87.87111111111112,35.04,0.6699466666666667,9,27.22222222222222,Janrabel,Rezidansyel,4.0,0.007624197056207807,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_10787,1.5245454545454544,0.74,0.015422424242424243,22,10.318181818181818,Janrabel,Rezidansyel,4.0,0.010116080295491341,moyen,moyen,0.00020510418,0.9995685,0.00022635965,0.9995685
SGJR_10788,0.5919753086419753,0.39,0.006184115226337448,81,9.962962962962964,Janrabel,Rezidansyel,4.0,0.010446576277104496,petit,grand,0.00018676334,0.00040209678,0.9994111,0.9994111
SGJR_10789,1.1394117647058823,0.44,0.00980235294117647,17,8.647058823529411,Janrabel,Rezidansyel,4.0,0.008602994313564743,petit,grand,0.00033025022,0.00041021887,0.99925953,0.99925953
SGJR_10790,3.363225806451613,1.22,0.03709521505376344,62,15.209677419354838,Janrabel,Rezidansyel,4.0,0.011029653427246761,moyen,moyen,0.00036935313,0.99932575,0.00030494382,0.99932575
SGJR_10791,0.7451428571428572,0.33999999999999997,0.007942619047619047,70,18.071428571428573,Janrabel,Rezidansyel,4.0,0.010659189658496741,petit,grand,0.00017452563,0.00024639253,0.99957913,0.99957913
SGJR_10792,1.1366666666666667,0.805,0.011703187134502925,114,12.87719298245614,Janrabel,Rezidansyel,4.0,0.010296059053554426,petit,grand,0.00024969125,0.00057985424,0.9991704,0.9991704
SGJR_10793,0.98125,0.6100000000000001,0.0086525,8,7.5,Janrabel,Rezidansyel,4.0,0.008817834385918131,petit,grand,0.00033024052,0.00043950573,0.99923027,0.99923027
SGJR_10794,1.1155555555555556,0.49000000000000005,0.012574074074074074,9,16.11111111111111,Janrabel,Rezidansyel,4.0,0.011271580335181518,petit,grand,0.00016138869,0.00023876624,0.9995999,0.9995999
SGJR_10795,1.2535897435897436,0.31,0.011735641025641026,39,25.487179487179485,Janrabel,Rezidansyel,4.0,0.009361628137347033,petit,grand,0.00019135755,0.000402371,0.9994062,0.9994062
SGJR_10796,2.2022784810126583,1.81,0.02139590717299578,79,15.873417721518987,Janrabel,Rezidansyel,4.0,0.009715350419008817,moyen,moyen,0.00019734989,0.9996306,0.00017208289,0.9996306
SGJR_10797,30.700833333333332,18.950000000000003,0.25263861111111113,12,36.75,Janrabel,Rezidansyel,4.0,0.008229047347342866,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_10798,4.53025,0.895,0.05021358333333333,40,18.575,Janrabel,Rezidansyel,4.0,0.011084064526736773,grand,petit,0.9993356,0.00044441308,0.00022001941,0.9993356
SGJR_10799,3.754,0.6950000000000001,0.03109733333333333,10,22.6,Janrabel,Rezidansyel,4.0,0.008283786181419697,grand,petit,0.998078,0.0017015587,0.00022050351,0.998078
SGJR_10800,6.2861290322580645,2.485,0.06037876344086021,62,26.548387096774192,Janrabel,Rezidansyel,4.0,0.009605078597880172,grand,petit,0.999579,0.00026231975,0.00015862151,0.999579
SGJR_10801,3.2099999999999995,1.07,0.026678,5,21.8,Janrabel,Rezidansyel,4.0,0.008310903424202211,moyen,moyen,0.00039102003,0.99933213,0.000276862,0.99933213
SGJR_10802,18.11891891891892,10.97,0.17850117117117117,37,29.216216216216218,Janrabel,Rezidansyel,4.0,0.009851645783068052,grand,petit,0.9994466,0.00038156888,0.00017189851,0.9994466
SGJR_10803,1.2129310344827586,1.005,0.012395890804597702,116,11.922413793103448,Janrabel,Rezidansyel,4.0,0.010219782033744412,petit,grand,0.0002877718,0.00082878955,0.9988834,0.9988834
SGJR_10804,1.7043809523809526,1.04,0.018345238095238095,105,18.866666666666667,Janrabel,Rezidansyel,4.0,0.010763578446970406,moyen,moyen,0.00019464032,0.99959964,0.00020578712,0.99959964
SGJR_10805,17.264666666666667,0.155,0.15442966666666666,180,10.6,Janrabel,Rezidansyel,4.0,0.008944839170042195,grand,petit,0.9995876,0.00027920277,0.00013326517,0.9995876
SGJR_10806,1.373939393939394,0.79,0.011425959595959595,33,5.363636363636363,Janrabel,Rezidansyel,4.0,0.008316203493432551,moyen,moyen,0.0009743943,0.99362916,0.005396421,0.99362916
SGJR_10807,1.7683333333333333,0.495,0.016334181286549707,114,11.31578947368421,Janrabel,Rezidansyel,4.0,0.009237048790186234,moyen,moyen,0.00034271664,0.99945384,0.00020348083,0.99945384
SGJR_10808,1.0885643564356435,0.615,0.011318861386138614,202,11.099009900990099,Janrabel,Rezidansyel,4.0,0.010397971703577287,petit,grand,0.00024969532,0.00056364125,0.9991867,0.9991867
SGJR_10809,2.958877192982456,1.2,0.02655808187134503,285,10.407017543859649,Janrabel,Rezidansyel,4.0,0.008975729687381714,moyen,moyen,0.0003534296,0.9994367,0.00020984131,0.9994367
SGJR_10810,1.084731182795699,0.45,0.011497670250896057,186,7.752688172043011,Janrabel,Rezidansyel,4.0,0.01059955721994027,petit,grand,0.00024518016,0.00049530185,0.99925953,0.99925953
SGJR_10812,2.250714285714286,0.73,0.021403619047619046,70,20.385714285714286,Janrabel,Rezidansyel,4.0,0.00950970061991529,moyen,moyen,0.00032305758,0.99943906,0.00023791575,0.99943906
SGJR_10813,2.37075,0.97,0.019063833333333332,40,10.975,Janrabel,Rezidansyel,4.0,0.008041266824967653,moyen,moyen,0.00030264296,0.99949276,0.00020460591,0.99949276
SGJR_10814,7.076666666666666,0.9600000000000001,0.055611234567901235,27,17.25925925925926,Janrabel,Rezidansyel,4.0,0.007858393955729088,grand,petit,0.9995409,0.00031211248,0.00014701535,0.9995409
SGJR_10815,0.575,0.55,0.006304166666666666,4,12.25,Janrabel,Rezidansyel,4.0,0.010963768096874606,petit,grand,0.0001595468,0.00020823794,0.99963224,0.99963224
SGJR_10816,1.4078048780487804,1.0350000000000001,0.015118943089430894,82,16.329268292682926,Janrabel,Rezidansyel,4.0,0.010739373981745536,moyen,moyen,0.0001945346,0.99905676,0.00074875244,0.99905676
SGJR_10817,1.8,1.51,0.017294444444444446,3,15.0,Janrabel,Rezidansyel,4.0,0.009608024686020233,moyen,moyen,0.00021157805,0.999589,0.00019944123,0.999589
SGJR_10819,1.4528571428571428,0.36000000000000004,0.013821208791208791,91,9.978021978021978,Janrabel,Rezidansyel,4.0,0.009513123055247754,moyen,moyen,0.000460285,0.9981907,0.0013490617,0.9981907
SGJR_10820,1.6691935483870968,0.44999999999999996,0.01702763440860215,62,8.96774193548387,Janrabel,Rezidansyel,4.0,0.010201114433286926,moyen,moyen,0.00020932486,0.99959415,0.00019651148,0.99959415
SGJR_10821,2.61632,0.51,0.027633866666666666,125,8.72,Janrabel,Rezidansyel,4.0,0.010562112683503759,moyen,moyen,0.00019909545,0.99959046,0.00021049759,0.99959046
SGJR_10822,8.5078125,1.9049999999999998,0.08650010416666666,64,17.3125,Janrabel,Rezidansyel,4.0,0.01016713804594301,grand,petit,0.9995479,0.0002843322,0.00016775569,0.9995479
SGJR_10823,1.1752380952380952,0.81,0.01249265873015873,84,13.69047619047619,Janrabel,Rezidansyel,4.0,0.010629895993116107,petit,grand,0.00018549299,0.00041933052,0.99939513,0.99939513
SGJR_10824,6.200112359550562,4.24,0.0700056554307116,89,24.46067415730337,Janrabel,Rezidansyel,4.0,0.011291030123282347,grand,petit,0.9993819,0.00040689606,0.00021122176,0.9993819
SGJR_10825,2.4112962962962965,1.62,0.023004444444444445,54,9.944444444444445,Janrabel,Rezidansyel,4.0,0.009540281080445624,moyen,moyen,0.00016784026,0.9996915,0.00014074694,0.9996915
SGJR_10826,2.1116,1.36,0.0218031,100,9.48,Janrabel,Rezidansyel,4.0,0.01032539306197888,moyen,moyen,0.0001772775,0.99966264,0.00016006663,0.99966264
SGJR_10827,0.31999999999999995,0.15,0.0031847619047619046,7,15.285714285714286,Janrabel,Rezidansyel,4.0,0.009952380921279763,petit,grand,0.0001624868,0.00026669432,0.9995708,0.9995708
SGJR_10828,10.671111111111111,8.200000000000001,0.09296407407407409,9,51.55555555555556,Janrabel,Rezidansyel,4.0,0.008711752046941494,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGJR_10829,1.8805172413793103,1.045,0.018818965517241378,58,12.39655172413793,Janrabel,Rezidansyel,4.0,0.010007334733836751,moyen,moyen,0.0001785503,0.99964416,0.00017728047,0.99964416
SGJR_10831,2.457241379310345,0.5,0.02227793103448276,29,11.724137931034482,Janrabel,Rezidansyel,4.0,0.009066236314020195,moyen,moyen,0.00027546688,0.99952734,0.00019723336,0.99952734
SGJR_10832,2.8440000000000003,2.16,0.024612,5,26.4,Janrabel,Rezidansyel,4.0,0.008654008435775663,moyen,moyen,0.00037085192,0.9993666,0.00026258206,0.9993666
SGJR_10833,0.9016216216216216,0.84,0.009953873873873873,37,13.864864864864865,Janrabel,Rezidansyel,4.0,0.011039968013334966,petit,grand,0.00015325764,0.00035392286,0.99949276,0.99949276
SGJR_10834,1.8450781250000001,1.17,0.019430963541666665,128,22.40625,Janrabel,Rezidansyel,4.0,0.010531241614029446,moyen,moyen,0.00019909436,0.999585,0.00021592865,0.999585
SGJR_10835,1.239,1.005,0.013026000000000001,10,16.1,Janrabel,Rezidansyel,4.0,0.010513317182797967,petit,grand,0.00015732605,0.0002597502,0.99958295,0.99958295
SGJR_10836,4.097402597402597,2.0500000000000003,0.044653506493506495,77,20.623376623376622,Janrabel,Rezidansyel,4.0,0.010898003166912373,grand,petit,0.9994759,0.00031294068,0.00021124163,0.9994759
SGJR_10837,0.7258024691358025,0.42000000000000004,0.007490308641975309,162,7.938271604938271,Janrabel,Rezidansyel,4.0,0.010320037407111363,petit,grand,0.00024969532,0.00056364125,0.9991867,0.9991867
SGJR_10838,4.399786096256684,1.82,0.04093736185383244,187,14.83957219251337,Janrabel,Rezidansyel,4.0,0.009304398202302912,grand,petit,0.9995158,0.0003297636,0.000154465,0.9995158
SGJR_10839,1.931875,1.895,0.020210416666666665,16,23.0,Janrabel,Rezidansyel,4.0,0.010461555046887148,moyen,moyen,0.00022098936,0.99955624,0.00022271858,0.99955624
